VNET,NET,STA,SITE DESCRIPTION,LAT,LON,ELEV,START,END,STATUS,INSTALL,CERT
_US-FA,ZI,11477,Big Horn Mountains,44.6,-107.21,2345,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11478,Big Horn Mountains,44.6,-107.21,2335,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11478,Big Horn Mountains,44.6,-107.21,2307.8,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11479,Big Horn Mountains,44.6,-107.21,2335,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11480,"Big Horn Mountains, Wyoming, USA",44.6,-107.21,2309.7,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11481,Big Horn Mountains,44.6,-107.2,2334,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11482,Big Horn Mountains,44.6,-107.2,2318.8,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11482,Big Horn Mountains,44.6,-107.2,2337,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11483,Big Horn Mountains,44.6,-107.2,2334,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11484,Big Horn Mountains,44.6,-107.2,2339,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11484,Big Horn Mountains,44.6,-107.2,2312.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11485,Big Horn Mountains,44.6,-107.2,2333,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11486,Big Horn Mountains,44.6,-107.2,2313.4,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11486,Big Horn Mountains,44.6,-107.2,2345,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11487,Big Horn Mountains,44.6,-107.2,2353,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11488,Big Horn Mountains,44.6,-107.2,2319.5,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11488,Big Horn Mountains,44.6,-107.2,2337,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11489,Big Horn Mountains,44.6,-107.19,2346,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11490,"Big Horn Mountains, Wyoming, USA",44.61,-107.19,2338,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11491,Big Horn Mountains,44.61,-107.19,2339,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11492,Big Horn Mountains,44.51,-107.19,2336,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11492,Big Horn Mountains,44.61,-107.19,2310.4,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11493,Big Horn Mountains,44.51,-107.19,2328,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11494,Big Horn Mountains,44.61,-107.19,2292.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11494,Big Horn Mountains,44.61,-107.19,2316,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11495,Big Horn Mountains,44.61,-107.19,2312,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11496,Big Horn Mountains,44.61,-107.19,2295,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11497,Big Horn Mountains,44.61,-107.19,2291,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11498,Big Horn Mountains,44.61,-107.19,2269.4,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11498,Big Horn Mountains,44.61,-107.19,2288,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11499,Big Horn Mountains,44.61,-107.18,2281,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11500,"Big Horn Mountains, Wyoming, USA",44.62,-107.18,2275,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11501,Big Horn Mountains,44.62,-107.18,2276,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11502,Big Horn Mountains,44.62,-107.18,2259.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11502,Big Horn Mountains,44.62,-107.18,2281,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11503,Big Horn Mountains,44.62,-107.18,2287,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11504,Big Horn Mountains,44.62,-107.18,2275.7,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11504,Big Horn Mountains,44.62,-107.18,2295,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11505,Big Horn Mountains,44.62,-107.18,2303,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11506,Big Horn Mountains,44.62,-107.18,2287.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11506,Big Horn Mountains,44.62,-107.18,2301,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11507,Big Horn Mountains,44.62,-107.18,2306,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11508,Big Horn Mountains,44.62,-107.17,2306,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11508,Big Horn Mountains,44.62,-107.17,2296.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11509,Big Horn Mountains,44.62,-107.17,2323,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11510,"Big Horn Mountains, Wyoming, USA",44.62,-107.17,2317.8,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11511,Big Horn Mountains,44.62,-107.17,2352,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11512,Big Horn Mountains,44.62,-107.17,2333.6,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11512,Big Horn Mountains,44.62,-107.17,2347,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11513,Big Horn Mountains,44.62,-107.17,2352,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11514,Big Horn Mountains,44.62,-107.17,2352,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11514,Big Horn Mountains,44.62,-107.17,2330.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11515,Big Horn Mountains,44.62,-107.17,2357,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11516,Big Horn Mountains,44.62,-107.16,2351.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11516,Big Horn Mountains,44.62,-107.16,2374,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11517,Big Horn Mountains,44.63,-107.16,2373,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11518,Big Horn Mountains,44.63,-107.16,2312.5,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11518,Big Horn Mountains,44.63,-107.16,2343,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11519,Big Horn Mountains,44.63,-107.16,2335,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11520,"Big Horn Mountains, Wyoming, USA",44.63,-107.16,2336.4,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11521,Big Horn Mountains,44.63,-107.16,2357,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11522,Big Horn Mountains,44.63,-107.16,2349.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11522,Big Horn Mountains,44.63,-107.16,2364,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11523,Big Horn Mountains,44.63,-107.16,2364,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11524,Big Horn Mountains,44.63,-107.16,2345.8,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11524,Big Horn Mountains,44.63,-107.16,2365,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11525,Big Horn Mountains,44.63,-107.15,2365,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11526,Big Horn Mountains,44.63,-107.15,2359,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11526,Big Horn Mountains,44.63,-107.15,2337.3,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11527,Big Horn Mountains,44.63,-107.15,2350,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11528,Big Horn Mountains,44.63,-107.15,2325.7,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11528,Big Horn Mountains,44.63,-107.16,2351,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11529,Big Horn Mountains,44.63,-107.15,2336,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11530,"Big Horn Mountains, Wyoming, USA",44.63,-107.15,2314.3,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11531,Big Horn Mountains,44.63,-107.15,2339,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11532,Big Horn Mountains,44.63,-107.14,2317.7,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11532,Big Horn Mountains,44.63,-107.14,2338,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11533,Big Horn Mountains,44.63,-107.14,2337,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11534,Big Horn Mountains,44.63,-107.14,2332,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11534,Big Horn Mountains,44.63,-107.14,2307.3,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11535,Big Horn Mountains,44.63,-107.14,2319,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11536,Big Horn Mountains,44.63,-107.14,2292.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11536,Big Horn Mountains,44.63,-107.14,2320,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11537,Big Horn Mountains,44.63,-107.14,2303,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11538,Big Horn Mountains,44.63,-107.14,2279.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11538,Big Horn Mountains,44.63,-107.14,2296,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11539,Big Horn Mountains,44.63,-107.14,2295,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11540,"Big Horn Mountains, Wyoming, USA",44.63,-107.13,2273.4,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11541,Big Horn Mountains,44.63,-107.13,2293,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11542,Big Horn Mountains,44.63,-107.13,2268,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11542,Big Horn Mountains,44.63,-107.13,2291,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11543,Big Horn Mountains,44.62,-107.13,2295,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11544,Big Horn Mountains,44.62,-107.13,2277.1,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11544,Big Horn Mountains,44.62,-107.13,2300,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11545,Big Horn Mountains,44.62,-107.13,2288,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11546,Big Horn Mountains,44.62,-107.13,2281,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11547,Big Horn Mountains,44.62,-107.12,2267,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11548,Big Horn Mountains,44.62,-107.12,2247.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11548,Big Horn Mountains,44.62,-107.12,2268,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11549,Big Horn Mountains,44.62,-107.12,2250,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11550,"Big Horn Mountains, Wyoming, USA",44.62,-107.12,2213.3,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11551,Big Horn Mountains,44.62,-107.12,2221,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11552,Big Horn Mountains,44.62,-107.12,2220,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11552,Big Horn Mountains,44.62,-107.12,2199.9,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11553,Big Horn Mountains,44.62,-107.12,2210,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11554,Big Horn Mountains,44.62,-107.12,2176.3,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11554,Big Horn Mountains,44.62,-107.12,2204,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11555,Big Horn Mountains,44.62,-107.11,2186,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11556,Big Horn Mountains,44.62,-107.11,2161.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11556,Big Horn Mountains,44.62,-107.11,2182,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11557,Big Horn Mountains,44.62,-107.11,2171,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11558,Big Horn Mountains,44.62,-107.11,2170,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11558,Big Horn Mountains,44.62,-107.11,2151.5,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11559,Big Horn Mountains,44.62,-107.11,2181,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11560,"Big Horn Mountains, Wyoming, USA",44.62,-107.11,2162.8,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11561,Big Horn Mountains,44.62,-107.11,2186,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11562,Big Horn Mountains,44.62,-107.11,2164.6,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11562,Big Horn Mountains,44.62,-107.11,2183,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11563,Big Horn Mountains,44.62,-107.1,2178,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11564,Big Horn Mountains,44.62,-107.1,2175,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11565,Big Horn Mountains,44.62,-107.1,2171,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11566,Big Horn Mountains,44.62,-107.1,2162,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11566,Big Horn Mountains,44.62,-107.1,2143.3,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11567,Big Horn Mountains,44.62,-107.1,2162,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11568,Big Horn Mountains,44.62,-107.1,2129.2,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11568,Big Horn Mountains,44.62,-107.1,2152,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11569,Big Horn Mountains,44.62,-107.1,2151,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11570,"Big Horn Mountains, Wyoming, USA",44.62,-107.09,2125.8,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11571,Big Horn Mountains,44.62,-107.09,2139,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11572,Big Horn Mountains,44.62,-107.09,2116.9,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11572,Big Horn Mountains,44.62,-107.09,2146,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11573,Big Horn Mountains,44.62,-107.09,2147,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11574,Big Horn Mountains,44.62,-107.09,2120.7,2010/08/05,2010/08/07,Ended,,
_US-FA,ZI,11574,Big Horn Mountains,44.62,-107.09,2146,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11575,Big Horn Mountains,44.62,-107.09,2131,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11576,Big Horn Mountains,44.62,-107.09,2094,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11577,Big Horn Mountains,44.62,-107.09,2081,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11578,"Big Horn Mountains, Wyoming, USA",44.62,-107.08,1821,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11579,Big Horn Mountains,44.63,-107.08,1785,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11580,Big Horn Mountains,44.63,-107.08,1756,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11581,Big Horn Mountains,44.63,-107.08,1724,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11582,Big Horn Mountains,44.63,-107.08,1699,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11583,Big Horn Mountains,44.63,-107.08,1685,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11584,Big Horn Mountains,44.63,-107.08,1669,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11585,"Big Horn Mountains, Wyoming, USA",44.63,-107.08,1632.7,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11586,Big Horn Mountains,44.63,-107.08,1637,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11587,Big Horn Mountains,44.63,-107.08,1620,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11588,Big Horn Mountains,44.64,-107.08,1607,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11589,Big Horn Mountains,44.64,-107.07,1598,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11590,Big Horn Mountains,44.64,-107.07,1586,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11591,Big Horn Mountains,44.64,-107.07,1575,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11592,Big Horn Mountains,44.64,-107.07,1565,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11593,Big Horn Mountains,44.64,-107.07,1553,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11594,Big Horn Mountains,44.64,-107.07,1546,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11595,"Big Horn Mountains, Wyoming, USA",44.64,-107.07,1537,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11596,Big Horn Mountains,44.64,-107.07,1525,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11597,Big Horn Mountains,44.64,-107.06,1522,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11598,Big Horn Mountains,44.64,-107.06,1517,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11599,Big Horn Mountains,44.64,-107.06,1509,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11600,Big Horn Mountains,44.64,-107.06,1506,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11601,Big Horn Mountains,44.64,-107.06,1502,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11603,Big Horn Mountains,44.64,-107.06,1491,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11604,Big Horn Mountains,44.64,-107.02,1484,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11605,"Big Horn Mountains, Wyoming, USA",44.64,-107.05,1455.8,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11606,Big Horn Mountains,44.64,-107.05,1469,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11607,Big Horn Mountains,44.64,-107.05,1461,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11608,Big Horn Mountains,44.64,-107.05,1457,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11609,Big Horn Mountains,44.64,-107.05,1455,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11610,Big Horn Mountains,44.65,-107.05,1446,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11611,Big Horn Mountains,44.65,-107.05,1439,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11612,Big Horn Mountains,44.65,-107.05,1437,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11613,Big Horn Mountains,44.65,-107.05,1432,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11614,Big Horn Mountains,44.65,-107.04,1428,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11615,"Big Horn Mountains, Wyoming, USA",44.65,-107.04,1401.2,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11616,Big Horn Mountains,44.65,-107.04,1415,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11617,Big Horn Mountains,44.65,-107.04,1407,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11618,Big Horn Mountains,44.65,-107.04,1402,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11619,Big Horn Mountains,44.65,-107.04,1397,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11620,Big Horn Mountains,44.65,-107.04,1390,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11621,Big Horn Mountains,44.65,-107.04,1383,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11622,Big Horn Mountains,44.65,-107.03,1374,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11623,Big Horn Mountains,44.65,-107.03,1370,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11624,Big Horn Mountains,44.65,-107.03,1365,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11625,"Big Horn Mountains, Wyoming, USA",44.65,-107.03,1359,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11626,Big Horn Mountains,44.65,-107.03,1355,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11627,Big Horn Mountains,44.65,-107.03,1350,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11628,Big Horn Mountains,44.65,-107.03,1350,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11629,Big Horn Mountains,44.65,-107.03,1347,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11630,Big Horn Mountains,44.65,-107.02,1342,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11631,Big Horn Mountains,44.65,-107.02,1337,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11632,Big Horn Mountains,44.65,-107.02,1334,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11633,Big Horn Mountains,44.65,-107.02,1328,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11634,Big Horn Mountains,44.65,-107.02,1328,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11635,"Big Horn Mountains, Wyoming, USA",44.65,-107.02,1327,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11636,Big Horn Mountains,44.65,-107.02,1323,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11637,Big Horn Mountains,44.65,-107.02,1322,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11638,Big Horn Mountains,44.65,-107.01,1319,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11639,Big Horn Mountains,44.65,-107.01,1316,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11640,Big Horn Mountains,44.65,-107.01,1311,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11641,Big Horn Mountains,44.65,-107.01,1311,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11642,Big Horn Mountains,44.65,-107.01,1308,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11643,Big Horn Mountains,44.65,-107.01,1305,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11644,Big Horn Mountains,44.65,-107.01,1297,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11645,"Big Horn Mountains, Wyoming, USA",44.65,-107.01,1265.5,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11646,Big Horn Mountains,44.65,-107,1289,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11647,Big Horn Mountains,44.65,-107,1291,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11648,Big Horn Mountains,44.65,-107,1290,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11649,Big Horn Mountains,44.65,-107,1285,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11650,Big Horn Mountains,44.66,-107,1284,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11651,Big Horn Mountains,44.66,-107,1286,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11652,Big Horn Mountains,44.66,-107,1282,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11653,Big Horn Mountains,44.66,-107,1277,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11654,Big Horn Mountains,44.66,-107,1277,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11655,Big Horn Mountains,44.66,-106.99,1283,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11656,Big Horn Mountains,44.66,-106.99,1286,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11657,Big Horn Mountains,44.66,-106.99,1295,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11658,Big Horn Mountains,44.66,-106.99,1296,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11659,Big Horn Mountains,44.66,-106.99,1302,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11660,Big Horn Mountains,44.66,-106.99,1310,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11661,Big Horn Mountains,44.66,-106.99,1316,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11662,Big Horn Mountains,44.66,-106.99,1396,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11663,Big Horn Mountains,44.66,-106.98,1350,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11664,Big Horn Mountains,44.66,-106.98,1350,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11665,Big Horn Mountains,44.66,-106.98,1345,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11666,Big Horn Mountains,44.66,-106.98,1336,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11667,Big Horn Mountains,44.66,-106.98,1326,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11668,Big Horn Mountains,44.66,-106.98,1322,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11669,Big Horn Mountains,44.66,-106.98,1322,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11670,Big Horn Mountains,44.66,-106.98,1320,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11671,Big Horn Mountains,44.66,-106.97,1312,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11672,Big Horn Mountains,44.66,-106.97,1308,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11673,Big Horn Mountains,44.66,-106.97,1311,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11674,Big Horn Mountains,44.66,-106.97,1328,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11675,Big Horn Mountains,44.66,-106.97,1331,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11676,Big Horn Mountains,44.66,-106.97,1338,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11677,Big Horn Mountains,44.66,-106.97,1345,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11678,Big Horn Mountains,44.66,-106.97,1335,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11679,Big Horn Mountains,44.66,-106.96,1325,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11680,Big Horn Mountains,44.66,-106.96,1325,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11681,Big Horn Mountains,44.66,-106.96,1311,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11682,Big Horn Mountains,44.66,-106.96,1309,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11683,Big Horn Mountains,44.66,-106.96,1303,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11684,Big Horn Mountains,44.66,-106.96,1297,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11685,Big Horn Mountains,44.66,-106.96,1300,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11686,"Big Horn Mountains, Wyoming, USA",44.66,-106.95,1300,2010/07/19,2010/08/07,Ended,,
_US-FA,ZI,11687,Big Horn Mountains,44.66,-106.95,1299,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11688,Big Horn Mountains,44.66,-106.95,1278.4,2010/07/19,2010/07/22,Ended,,
_US-FA,ZI,11689,Big Horn Mountains,44.66,-106.95,1277.5,2010/07/19,2010/07/22,Ended,,
